CustomerKey;FirstName;LastName;ProductKey;SpanishProductName
19423;Maria;Price;327;Carretera: 650, roja, 44
19424;Terrance;Smith;372;Carretera: 250, roja, 58
19424;Terrance;Smith;383;Carretera: 550 para mujer, amarilla, 40
19426;Brian;Stewart;382;Carretera: 550 para mujer, amarilla, 38
19426;Brian;Stewart;327;Carretera: 650, roja, 44
19427;Troy;Lopez;390;Carretera: 550 para mujer, amarilla, 48
19427;Troy;Lopez;331;Carretera: 650, roja, 52
19428;Eric;Turner;384;Carretera: 550 para mujer, amarilla, 40
19428;Eric;Turner;326;Carretera: 650, roja, 44
19429;Jared;Kelly;390;Carretera: 550 para mujer, amarilla, 48
19429;Jared;Kelly;330;Carretera: 650, roja, 52
19432;Armando;Dominguez;388;Carretera: 550 para mujer, amarilla, 44
19432;Armando;Dominguez;340;Carretera: 650, negra, 48
19433;Bridget;Raje;387;Carretera: 550 para mujer, amarilla, 44
19433;Bridget;Raje;372;Carretera: 250, roja, 58
19434;Geoffrey;Ashe;382;Carretera: 550 para mujer, amarilla, 38
19434;Geoffrey;Ashe;341;Carretera: 650, negra, 48
19435;Benjamin;Thompson;387;Carretera: 550 para mujer, amarilla, 44
19435;Benjamin;Thompson;374;Carretera: 250, negra, 44
19436;Gregory;Pal;335;Carretera: 650, negra, 60
19436;Gregory;Pal;388;Carretera: 550 para mujer, amarilla, 44
19437;Kelsey;Rai;374;Carretera: 250, negra, 44
19437;Kelsey;Rai;381;Carretera: 550 para mujer, amarilla, 38
19438;Shannon;Hu;340;Carretera: 650, negra, 48
19438;Shannon;Hu;579;Paseo: 2000, azul, 54
19438;Shannon;Hu;355;Montaña: 200, plateada, 42
19439;Franklin;Xu;353;Montaña: 200, plateada, 38
19439;Franklin;Xu;326;Carretera: 650, roja, 44
19439;Franklin;Xu;560;Paseo: 2000, azul, 60
19440;Alicia;Sharma;378;Carretera: 250, negra, 52
19440;Alicia;Sharma;381;Carretera: 550 para mujer, amarilla, 38
19441;Dale;She;325;Carretera: 650, roja, 62
19441;Dale;She;589;Montaña: 400 para mujer, plateada, 42
19442;Connor;Hill;321;Carretera: 650, roja, 58
19442;Connor;Hill;589;Montaña: 400 para mujer, plateada, 42
19443;Dominic;Raman;338;Carretera: 650, negra, 44
19443;Dominic;Raman;384;Carretera: 550 para mujer, amarilla, 40
19446;Bridget;Nath;589;Montaña: 400 para mujer, plateada, 42
19446;Bridget;Nath;333;Carretera: 650, negra, 58
19447;Yolanda;Simpson;587;Montaña: 400 para mujer, plateada, 38
19447;Yolanda;Simpson;323;Carretera: 650, roja, 60
19448;Meagan;Fernandez;376;Carretera: 250, negra, 48
19448;Meagan;Fernandez;387;Carretera: 550 para mujer, amarilla, 44
19450;Keith;Lal;332;Carretera: 650, negra, 58
19450;Keith;Lal;382;Carretera: 550 para mujer, amarilla, 38
19451;Pedro;Sara;384;Carretera: 550 para mujer, amarilla, 40
19451;Pedro;Sara;334;Carretera: 650, negra, 60
19452;Jacob;Anderson;331;Carretera: 650, roja, 52
19452;Jacob;Anderson;589;Montaña: 400 para mujer, plateada, 42
19453;Veronica;Rana;560;Paseo: 2000, azul, 60
19453;Veronica;Rana;359;Montaña: 200, negra, 38
19453;Veronica;Rana;330;Carretera: 650, roja, 52
19454;Roger;Sharma;326;Carretera: 650, roja, 44
19454;Roger;Sharma;579;Paseo: 2000, azul, 54
19454;Roger;Sharma;357;Montaña: 200, plateada, 46
19455;Jack;Perez;380;Carretera: 250, negra, 58
19455;Jack;Perez;383;Carretera: 550 para mujer, amarilla, 40
19458;Tyrone;Blanco;327;Carretera: 650, roja, 44
19458;Tyrone;Blanco;390;Carretera: 550 para mujer, amarilla, 48
19459;Katie;Yuan;389;Carretera: 550 para mujer, amarilla, 48
19459;Katie;Yuan;374;Carretera: 250, negra, 44
19467;Krista;Alvarez;385;Carretera: 550 para mujer, amarilla, 42
19467;Krista;Alvarez;378;Carretera: 250, negra, 52
19471;Bryant;Martinez;374;Carretera: 250, negra, 44
19471;Bryant;Martinez;385;Carretera: 550 para mujer, amarilla, 42
19472;Heidi;Sara;386;Carretera: 550 para mujer, amarilla, 42
19472;Heidi;Sara;324;Carretera: 650, roja, 62
19473;Roger;Chande;321;Carretera: 650, roja, 58
19473;Roger;Chande;384;Carretera: 550 para mujer, amarilla, 40
19474;Jenny;Luo;341;Carretera: 650, negra, 48
19474;Jenny;Luo;587;Montaña: 400 para mujer, plateada, 38
19475;Mandy;Ye;325;Carretera: 650, roja, 62
19475;Mandy;Ye;596;Montaña: 500, negra, 40
19476;Sarah;Anderson;320;Carretera: 650, roja, 58
19476;Sarah;Anderson;353;Montaña: 200, plateada, 38
19476;Sarah;Anderson;560;Paseo: 2000, azul, 60
19477;Lance;Rubio;376;Carretera: 250, negra, 48
19477;Lance;Rubio;387;Carretera: 550 para mujer, amarilla, 44
19479;Jessica;Gray;383;Carretera: 550 para mujer, amarilla, 40
19479;Jessica;Gray;374;Carretera: 250, negra, 44
19480;Lisa;Zeng;337;Carretera: 650, negra, 62
19480;Lisa;Zeng;384;Carretera: 550 para mujer, amarilla, 40
19482;Andy;Ortega;382;Carretera: 550 para mujer, amarilla, 38
19482;Andy;Ortega;322;Carretera: 650, roja, 60
19493;Karla;Shan;389;Carretera: 550 para mujer, amarilla, 48
19493;Karla;Shan;372;Carretera: 250, roja, 58
19496;Edgar;Subram;390;Carretera: 550 para mujer, amarilla, 48
19496;Edgar;Subram;326;Carretera: 650, roja, 44
19499;Shawn;Black;381;Carretera: 550 para mujer, amarilla, 38
19499;Shawn;Black;372;Carretera: 250, roja, 58
19500;Russell;Shan;387;Carretera: 550 para mujer, amarilla, 44
19500;Russell;Shan;374;Carretera: 250, negra, 44
19501;Allison;Edwards;388;Carretera: 550 para mujer, amarilla, 44
19501;Allison;Edwards;320;Carretera: 650, roja, 58
19502;Felicia;Carlson;380;Carretera: 250, negra, 58
19502;Felicia;Carlson;381;Carretera: 550 para mujer, amarilla, 38
19503;Bridget;Luo;599;Montaña: 500, negra, 48
19503;Bridget;Luo;327;Carretera: 650, roja, 44
19504;Dominic;Garcia;594;Montaña: 500, plateada, 48
19504;Dominic;Garcia;329;Carretera: 650, roja, 48
19506;Candice;Lin;389;Carretera: 550 para mujer, amarilla, 48
19506;Candice;Lin;378;Carretera: 250, negra, 52
19510;Renee;Torres;380;Carretera: 250, negra, 58
19510;Renee;Torres;387;Carretera: 550 para mujer, amarilla, 44
19511;Marcus;Ward;374;Carretera: 250, negra, 44
19511;Marcus;Ward;383;Carretera: 550 para mujer, amarilla, 40
19517;Max;Gomez;337;Carretera: 650, negra, 62
19517;Max;Gomez;386;Carretera: 550 para mujer, amarilla, 42
19518;Clifford;Arun;328;Carretera: 650, roja, 48
19518;Clifford;Arun;390;Carretera: 550 para mujer, amarilla, 48
19526;Angela;Cooper;384;Carretera: 550 para mujer, amarilla, 40
19527;Gabriel;Adams;388;Carretera: 550 para mujer, amarilla, 44
19529;Bailey;Parker;388;Carretera: 550 para mujer, amarilla, 44
19530;Lisa;Liang;384;Carretera: 550 para mujer, amarilla, 40
19531;John;Robinson;386;Carretera: 550 para mujer, amarilla, 42
19532;Victoria;Brown;382;Carretera: 550 para mujer, amarilla, 38
19533;Vanessa;Long;390;Carretera: 550 para mujer, amarilla, 48
19534;Adrian;Torres;386;Carretera: 550 para mujer, amarilla, 42
19535;Alex;Mitchell;390;Carretera: 550 para mujer, amarilla, 48
19536;Brooke;Cooper;388;Carretera: 550 para mujer, amarilla, 44
19537;Michelle;Brooks;388;Carretera: 550 para mujer, amarilla, 44
19538;Connor;Hall;386;Carretera: 550 para mujer, amarilla, 42
19539;Latoya;Raji;388;Carretera: 550 para mujer, amarilla, 44
19542;Robert;Allen;594;Montaña: 500, plateada, 48
19545;Garrett;Watson;390;Carretera: 550 para mujer, amarilla, 48
19546;Angel;Campbell;388;Carretera: 550 para mujer, amarilla, 44
19547;Lauren;Patterson;386;Carretera: 550 para mujer, amarilla, 42
19548;Kaitlyn;Howard;384;Carretera: 550 para mujer, amarilla, 40
19549;Kevin;Sharma;388;Carretera: 550 para mujer, amarilla, 44
19550;Lucas;Perez;388;Carretera: 550 para mujer, amarilla, 44
19555;Alejandro;Liu;372;Carretera: 250, roja, 58
19555;Alejandro;Liu;314;Carretera: 150, roja, 56
19556;Shawna;Andersen;313;Carretera: 150, roja, 52
19556;Shawna;Andersen;376;Carretera: 250, negra, 48
19557;Bridget;She;310;Carretera: 150, roja, 62
19557;Bridget;She;583;Carretera: 350 para mujer, amarilla, 48
19558;Gloria;Ortega;378;Carretera: 250, negra, 52
19558;Gloria;Ortega;313;Carretera: 150, roja, 52
19559;Cedric;Cai;314;Carretera: 150, roja, 56
19559;Cedric;Cai;376;Carretera: 250, negra, 48
19560;Randall;Martin;378;Carretera: 250, negra, 52
19560;Randall;Martin;310;Carretera: 150, roja, 62
19561;Orlando;Serrano;313;Carretera: 150, roja, 52
19561;Orlando;Serrano;372;Carretera: 250, roja, 58
19562;Leah;Guo;582;Carretera: 350 para mujer, amarilla, 44
19562;Leah;Guo;311;Carretera: 150, roja, 44
19563;Robin;Moreno;582;Carretera: 350 para mujer, amarilla, 44
19563;Robin;Moreno;313;Carretera: 150, roja, 52
19564;Lawrence;Gutierrez;313;Carretera: 150, roja, 52
19564;Lawrence;Gutierrez;580;Carretera: 350 para mujer, amarilla, 40
19565;Patricia;Saunders;312;Carretera: 150, roja, 48
19565;Patricia;Saunders;580;Carretera: 350 para mujer, amarilla, 40
19568;Candice;Sun;372;Carretera: 250, roja, 58
19568;Candice;Sun;312;Carretera: 150, roja, 48
19576;Mackenzie;Hill;376;Carretera: 250, negra, 48
19576;Mackenzie;Hill;313;Carretera: 150, roja, 52
19577;Martin;Perez;311;Carretera: 150, roja, 44
19577;Martin;Perez;376;Carretera: 250, negra, 48
19586;Alvin;Sharma;314;Carretera: 150, roja, 56
19586;Alvin;Sharma;378;Carretera: 250, negra, 52
19588;Raymond;Raman;378;Carretera: 250, negra, 52
19588;Raymond;Raman;313;Carretera: 150, roja, 52
19592;Tara;Xu;582;Carretera: 350 para mujer, amarilla, 44
19592;Tara;Xu;310;Carretera: 150, roja, 62
19593;Carla;Rana;313;Carretera: 150, roja, 52
19593;Carla;Rana;581;Carretera: 350 para mujer, amarilla, 42
19594;Suzanne;Liu;372;Carretera: 250, roja, 58
19594;Suzanne;Liu;312;Carretera: 150, roja, 48
19595;Carl;Raji;310;Carretera: 150, roja, 62
19595;Carl;Raji;378;Carretera: 250, negra, 52
19596;Allen;Fernandez;313;Carretera: 150, roja, 52
19596;Allen;Fernandez;374;Carretera: 250, negra, 44
19598;Kaitlyn;Powell;311;Carretera: 150, roja, 44
19598;Kaitlyn;Powell;583;Carretera: 350 para mujer, amarilla, 48
19599;Alvin;Jai;311;Carretera: 150, roja, 44
19599;Alvin;Jai;583;Carretera: 350 para mujer, amarilla, 48
19601;Alfredo;Suarez;582;Carretera: 350 para mujer, amarilla, 44
19601;Alfredo;Suarez;313;Carretera: 150, roja, 52
19602;Stanley;Madan;310;Carretera: 150, roja, 62
19602;Stanley;Madan;380;Carretera: 250, negra, 58
19605;Brad;Shan;581;Carretera: 350 para mujer, amarilla, 42
19605;Brad;Shan;310;Carretera: 150, roja, 62
19607;Troy;Subram;312;Carretera: 150, roja, 48
19607;Troy;Subram;372;Carretera: 250, roja, 58
19609;Kari;Martinez;310;Carretera: 150, roja, 62
19609;Kari;Martinez;372;Carretera: 250, roja, 58
19611;Meagan;Prasad;311;Carretera: 150, roja, 44
19611;Meagan;Prasad;380;Carretera: 250, negra, 58
19612;Marvin;Sanz;378;Carretera: 250, negra, 52
19612;Marvin;Sanz;312;Carretera: 150, roja, 48
19613;Ruben;Garcia;311;Carretera: 150, roja, 44
19613;Ruben;Garcia;380;Carretera: 250, negra, 58
19614;Wyatt;Williams;372;Carretera: 250, roja, 58
19614;Wyatt;Williams;314;Carretera: 150, roja, 56
19615;Franklin;Sun;311;Carretera: 150, roja, 44
19615;Franklin;Sun;581;Carretera: 350 para mujer, amarilla, 42
19616;Stefanie;Rana;314;Carretera: 150, roja, 56
19616;Stefanie;Rana;582;Carretera: 350 para mujer, amarilla, 44
19620;Andy;Vazquez;583;Carretera: 350 para mujer, amarilla, 48
19620;Andy;Vazquez;312;Carretera: 150, roja, 48
19621;Mariah;Barnes;313;Carretera: 150, roja, 52
19621;Mariah;Barnes;374;Carretera: 250, negra, 44
19628;Holly;Martinez;313;Carretera: 150, roja, 52
19628;Holly;Martinez;372;Carretera: 250, roja, 58
19631;Timothy;Scott;313;Carretera: 150, roja, 52
19631;Timothy;Scott;582;Carretera: 350 para mujer, amarilla, 44
19652;Douglas;Rodriguez;310;Carretera: 150, roja, 62
19652;Douglas;Rodriguez;582;Carretera: 350 para mujer, amarilla, 44
19653;Tina;Gonzalez;313;Carretera: 150, roja, 52
19653;Tina;Gonzalez;582;Carretera: 350 para mujer, amarilla, 44
19657;Emily;Griffin;594;Montaña: 500, plateada, 48
19658;Dylan;Russell;596;Montaña: 500, negra, 40
19659;Wyatt;Robinson;598;Montaña: 500, negra, 44
19661;Nathaniel;Cox;357;Montaña: 200, plateada, 46
19670;Erik;Gutierrez;386;Carretera: 550 para mujer, amarilla, 42
19671;Michael;Davis;390;Carretera: 550 para mujer, amarilla, 48
19678;Martin;Rodriguez;384;Carretera: 550 para mujer, amarilla, 40
19679;Erick;Rana;388;Carretera: 550 para mujer, amarilla, 44
19680;Jan;King;386;Carretera: 550 para mujer, amarilla, 42
19681;Morgan;King;388;Carretera: 550 para mujer, amarilla, 44
19682;Eric;Kumar;388;Carretera: 550 para mujer, amarilla, 44
19683;Marcus;Parker;384;Carretera: 550 para mujer, amarilla, 40
19687;Connor;Coleman;591;Montaña: 500, plateada, 40
19689;Elizabeth;Gonzales;593;Montaña: 500, plateada, 44
19690;Robert;White;597;Montaña: 500, negra, 42
19691;Gabriella;Cox;597;Montaña: 500, negra, 42
19696;Adam;Patterson;592;Montaña: 500, plateada, 42
19697;Isabella;Wood;597;Montaña: 500, negra, 42
19698;Stephanie;Barnes;596;Montaña: 500, negra, 40
19701;Arianna;Wood;386;Carretera: 550 para mujer, amarilla, 42
19704;Nathan;Collins;382;Carretera: 550 para mujer, amarilla, 38
19705;Anna;Hughes;353;Montaña: 200, plateada, 38
19706;Benjamin;Diaz;599;Montaña: 500, negra, 48
19708;April;Luo;594;Montaña: 500, plateada, 48
19710;Arianna;Gonzales;363;Montaña: 200, negra, 46
19714;Angela;Price;598;Montaña: 500, negra, 44
19716;Logan;Martin;386;Carretera: 550 para mujer, amarilla, 42
19717;Edward;Hill;390;Carretera: 550 para mujer, amarilla, 48
19718;Taylor;Butler;595;Montaña: 500, plateada, 52
19719;Hunter;Baker;598;Montaña: 500, negra, 44
19721;Noah;Allen;597;Montaña: 500, negra, 42
19722;Dalton;Bailey;598;Montaña: 500, negra, 44
19723;Olivia;Russell;592;Montaña: 500, plateada, 42
19724;Bryce;Morris;386;Carretera: 550 para mujer, amarilla, 42
19725;Alexandria;Ramirez;382;Carretera: 550 para mujer, amarilla, 38
19730;Ricardo;Black;594;Montaña: 500, plateada, 48
19735;Mackenzie;Reed;596;Montaña: 500, negra, 40
19736;Rachel;Kelly;596;Montaña: 500, negra, 40
19737;Erin;Ramirez;595;Montaña: 500, plateada, 52
19738;Henry;Martinez;598;Montaña: 500, negra, 44
19739;Lucas;Perry;591;Montaña: 500, plateada, 40
19740;Connie;Liang;596;Montaña: 500, negra, 40
19743;Holly;Rana;388;Carretera: 550 para mujer, amarilla, 44
19744;Tamara;Cai;390;Carretera: 550 para mujer, amarilla, 48
19745;Kayla;Simmons;388;Carretera: 550 para mujer, amarilla, 44
19746;Stephanie;Sanders;359;Montaña: 200, negra, 38
19749;Natalie;Jackson;596;Montaña: 500, negra, 40
19763;Roger;Lu;605;Carretera: 750, negra, 48
19763;Roger;Lu;311;Carretera: 150, roja, 44
19765;Ruben;Patel;313;Carretera: 150, roja, 52
19765;Ruben;Patel;584;Carretera: 750, negra, 58
19766;Edwin;Lin;606;Carretera: 750, negra, 52
19766;Edwin;Lin;314;Carretera: 150, roja, 56
19768;Christopher;Jackson;390;Carretera: 550 para mujer, amarilla, 48
19769;Andrea;Peterson;604;Carretera: 750, negra, 44
19770;Rosa;Liang;310;Carretera: 150, roja, 62
19770;Rosa;Liang;605;Carretera: 750, negra, 48
19771;Tasha;Jai;311;Carretera: 150, roja, 44
19771;Tasha;Jai;584;Carretera: 750, negra, 58
19772;Hector;Vazquez;376;Carretera: 250, negra, 48
19772;Hector;Vazquez;314;Carretera: 150, roja, 56
19773;Ricky;Gutierrez;312;Carretera: 150, roja, 48
19773;Ricky;Gutierrez;380;Carretera: 250, negra, 58
19775;Alisha;Cai;382;Carretera: 550 para mujer, amarilla, 38
19780;Brianna;White;595;Montaña: 500, plateada, 52
19782;Derek;Shan;378;Carretera: 250, negra, 52
19782;Derek;Shan;311;Carretera: 150, roja, 44
19783;Tony;Kumar;310;Carretera: 150, roja, 62
19783;Tony;Kumar;380;Carretera: 250, negra, 58
19784;Christy;Liu;380;Carretera: 250, negra, 58
19784;Christy;Liu;314;Carretera: 150, roja, 56
19785;Olivia;Ramirez;380;Carretera: 250, negra, 58
19785;Olivia;Ramirez;313;Carretera: 150, roja, 52
19786;Robin;Carlson;314;Carretera: 150, roja, 56
19786;Robin;Carlson;376;Carretera: 250, negra, 48
19787;Alex;Hill;376;Carretera: 250, negra, 48
19787;Alex;Hill;311;Carretera: 150, roja, 44
19788;Kristen;Hu;376;Carretera: 250, negra, 48
19788;Kristen;Hu;314;Carretera: 150, roja, 56
19789;Gloria;Munoz;314;Carretera: 150, roja, 56
19789;Gloria;Munoz;372;Carretera: 250, roja, 58
19790;Amy;Wu;312;Carretera: 150, roja, 48
19790;Amy;Wu;376;Carretera: 250, negra, 48
19791;Warren;Zhou;378;Carretera: 250, negra, 52
19791;Warren;Zhou;312;Carretera: 150, roja, 48
19792;Cristina;Nara;314;Carretera: 150, roja, 56
19792;Cristina;Nara;378;Carretera: 250, negra, 52
19793;Tina;Smith;378;Carretera: 250, negra, 52
19793;Tina;Smith;313;Carretera: 150, roja, 52
19794;Danny;Ortega;312;Carretera: 150, roja, 48
19794;Danny;Ortega;378;Carretera: 250, negra, 52
19795;Casey;Navarro;314;Carretera: 150, roja, 56
19795;Casey;Navarro;380;Carretera: 250, negra, 58
19797;Clarence;Liu;374;Carretera: 250, negra, 44
19797;Clarence;Liu;312;Carretera: 150, roja, 48
19802;Sara;James;348;Montaña: 100, negra, 38
19803;Jermaine;Mehta;584;Carretera: 750, negra, 58
19808;Brooke;Kelly;591;Montaña: 500, plateada, 40
19812;Sydney;Morgan;596;Montaña: 500, negra, 40
19813;Rebecca;Perez;599;Montaña: 500, negra, 48
19814;Blake;Washington;591;Montaña: 500, plateada, 40
19815;Christian;Thompson;592;Montaña: 500, plateada, 42
19820;Alexandra;Coleman;390;Carretera: 550 para mujer, amarilla, 48
19821;Tabitha;Vazquez;593;Montaña: 500, plateada, 44
19824;Jordan;Perry;600;Montaña: 500, negra, 52
19829;Lucas;Mitchell;349;Montaña: 100, negra, 42
19829;Lucas;Mitchell;386;Carretera: 550 para mujer, amarilla, 42
19830;Gabrielle;Long;361;Montaña: 200, negra, 42
19830;Gabrielle;Long;349;Montaña: 100, negra, 42
19831;Charles;Green;593;Montaña: 500, plateada, 44
19837;Philip;Jimenez;591;Montaña: 500, plateada, 40
19838;Jared;Ramirez;597;Montaña: 500, negra, 42
19841;Alexandria;Jenkins;594;Montaña: 500, plateada, 48
19842;Katherine;Phillips;600;Montaña: 500, negra, 52
19843;Connor;Kumar;592;Montaña: 500, plateada, 42
19844;Emma;Murphy;355;Montaña: 200, plateada, 42
19844;Emma;Murphy;350;Montaña: 100, negra, 44
19845;Fernando;Hernandez;596;Montaña: 500, negra, 40
19849;Jorge;Wu;388;Carretera: 550 para mujer, amarilla, 44
19854;Katherine;Hall;597;Montaña: 500, negra, 42
19855;John;Smith;359;Montaña: 200, negra, 38
19855;John;Smith;346;Montaña: 100, plateada, 44
19865;Hailey;Butler;386;Carretera: 550 para mujer, amarilla, 42
19867;Juan;Sanchez;384;Carretera: 550 para mujer, amarilla, 40
19869;Carol;Brooks;596;Montaña: 500, negra, 40
19874;Sara;Rogers;384;Carretera: 550 para mujer, amarilla, 40
19874;Sara;Rogers;348;Montaña: 100, negra, 38
19875;Patrick;James;390;Carretera: 550 para mujer, amarilla, 48
19883;Kevin;Young;600;Montaña: 500, negra, 52
19884;James;Simmons;382;Carretera: 550 para mujer, amarilla, 38
19884;James;Simmons;344;Montaña: 100, plateada, 38
19889;Catherine;Sanders;598;Montaña: 500, negra, 44
19891;Jennifer;Morgan;382;Carretera: 550 para mujer, amarilla, 38
19892;Richard;Campbell;388;Carretera: 550 para mujer, amarilla, 44
19897;Gabriella;Nelson;599;Montaña: 500, negra, 48
19899;Marcus;Richardson;331;Carretera: 650, roja, 52
19899;Marcus;Richardson;361;Montaña: 200, negra, 42
19901;Ronald;Sara;332;Carretera: 650, negra, 58
19901;Ronald;Sara;363;Montaña: 200, negra, 46
19902;Johnny;Pal;337;Carretera: 650, negra, 62
19902;Johnny;Pal;359;Montaña: 200, negra, 38
19903;Marcus;Nelson;331;Carretera: 650, roja, 52
19903;Marcus;Nelson;361;Montaña: 200, negra, 42
19904;Jasmine;Gray;363;Montaña: 200, negra, 46
19904;Jasmine;Gray;340;Carretera: 650, negra, 48
19910;Orlando;Rubio;353;Montaña: 200, plateada, 38
19910;Orlando;Rubio;337;Carretera: 650, negra, 62
19911;Valerie;Chen;353;Montaña: 200, plateada, 38
19911;Valerie;Chen;381;Carretera: 550 para mujer, amarilla, 38
19912;Tara;Xie;387;Carretera: 550 para mujer, amarilla, 44
19912;Tara;Xie;353;Montaña: 200, plateada, 38
19916;Katie;Xie;381;Carretera: 550 para mujer, amarilla, 38
19916;Katie;Xie;363;Montaña: 200, negra, 46
19917;Jenny;Chander;353;Montaña: 200, plateada, 38
19917;Jenny;Chander;389;Carretera: 550 para mujer, amarilla, 48
19918;Joy;Alonso;389;Carretera: 550 para mujer, amarilla, 48
19918;Joy;Alonso;361;Montaña: 200, negra, 42
19922;Nancy;Gonzalez;341;Carretera: 650, negra, 48
19922;Nancy;Gonzalez;355;Montaña: 200, plateada, 42
19924;Douglas;Perez;363;Montaña: 200, negra, 46
19924;Douglas;Perez;325;Carretera: 650, roja, 62
19930;Tony;Tang;361;Montaña: 200, negra, 42
19930;Tony;Tang;331;Carretera: 650, roja, 52
19931;Darryl;Xu;343;Carretera: 650, negra, 52
19931;Darryl;Xu;357;Montaña: 200, plateada, 46
19940;Rosa;Ye;381;Carretera: 550 para mujer, amarilla, 38
19940;Rosa;Ye;355;Montaña: 200, plateada, 42
19941;Cedric;Liang;332;Carretera: 650, negra, 58
19941;Cedric;Liang;361;Montaña: 200, negra, 42
19942;Armando;Navarro;353;Montaña: 200, plateada, 38
19942;Armando;Navarro;342;Carretera: 650, negra, 52
19943;Walter;Carlson;341;Carretera: 650, negra, 48
19943;Walter;Carlson;357;Montaña: 200, plateada, 46
19944;Jonathon;Suarez;329;Carretera: 650, roja, 48
19944;Jonathon;Suarez;357;Montaña: 200, plateada, 46
19945;Phillip;Garcia;321;Carretera: 650, roja, 58
19945;Phillip;Garcia;357;Montaña: 200, plateada, 46
19947;Darryl;Liu;310;Carretera: 150, roja, 62
19947;Darryl;Liu;376;Carretera: 250, negra, 48
19948;Lacey;Hu;314;Carretera: 150, roja, 56
19948;Lacey;Hu;380;Carretera: 250, negra, 58
19949;Niñia;Anand;378;Carretera: 250, negra, 52
19949;Niñia;Anand;311;Carretera: 150, roja, 44
19950;Ronnie;Lu;374;Carretera: 250, negra, 44
19950;Ronnie;Lu;312;Carretera: 150, roja, 48
19951;Roy;Moreno;378;Carretera: 250, negra, 52
19951;Roy;Moreno;314;Carretera: 150, roja, 56
19956;Susan;She;311;Carretera: 150, roja, 44
19956;Susan;She;380;Carretera: 250, negra, 58
19957;Arthur;Mehta;372;Carretera: 250, roja, 58
19957;Arthur;Mehta;314;Carretera: 150, roja, 56
19958;Erika;Romero;310;Carretera: 150, roja, 62
19958;Erika;Romero;380;Carretera: 250, negra, 58
19959;Tabitha;Moreno;374;Carretera: 250, negra, 44
19959;Tabitha;Moreno;314;Carretera: 150, roja, 56
19960;Phil;Spencer;380;Carretera: 250, negra, 58
19960;Phil;Spencer;310;Carretera: 150, roja, 62
19963;Geoffrey;Fernandez;310;Carretera: 150, roja, 62
19963;Geoffrey;Fernandez;376;Carretera: 250, negra, 48
19964;Gloria;Alonso;378;Carretera: 250, negra, 52
19964;Gloria;Alonso;311;Carretera: 150, roja, 44
19965;Jay;Lopez;311;Carretera: 150, roja, 44
19965;Jay;Lopez;378;Carretera: 250, negra, 52
19966;Abby;Sanchez;311;Carretera: 150, roja, 44
19966;Abby;Sanchez;374;Carretera: 250, negra, 44
19967;Devon;Deng;378;Carretera: 250, negra, 52
19967;Devon;Deng;312;Carretera: 150, roja, 48
19968;Katrina;Chande;380;Carretera: 250, negra, 58
19968;Katrina;Chande;311;Carretera: 150, roja, 44
19970;Tanya;Jimenez;310;Carretera: 150, roja, 62
19970;Tanya;Jimenez;376;Carretera: 250, negra, 48
19971;Jeffery;Lu;372;Carretera: 250, roja, 58
19971;Jeffery;Lu;314;Carretera: 150, roja, 56
19974;George;Fernandez;312;Carretera: 150, roja, 48
19974;George;Fernandez;376;Carretera: 250, negra, 48
19975;Brittney;Zhang;314;Carretera: 150, roja, 56
19975;Brittney;Zhang;376;Carretera: 250, negra, 48
19977;Kristine;Gill;310;Carretera: 150, roja, 62
19977;Kristine;Gill;376;Carretera: 250, negra, 48
19978;Marshall;Yuan;310;Carretera: 150, roja, 62
19978;Marshall;Yuan;380;Carretera: 250, negra, 58
19979;Janet;Browning;376;Carretera: 250, negra, 48
19979;Janet;Browning;312;Carretera: 150, roja, 48
19981;Kelly;Russell;382;Carretera: 550 para mujer, amarilla, 38
19982;Charles;Cox;598;Montaña: 500, negra, 44
19983;Michael;Martinez;384;Carretera: 550 para mujer, amarilla, 40
19984;Sara;Morris;388;Carretera: 550 para mujer, amarilla, 44
19985;Tamara;Ma;384;Carretera: 550 para mujer, amarilla, 40
19986;Jamie;Huang;382;Carretera: 550 para mujer, amarilla, 38
19987;Taylor;Moore;348;Montaña: 100, negra, 38
19987;Taylor;Moore;388;Carretera: 550 para mujer, amarilla, 44
19988;Jordan;Long;386;Carretera: 550 para mujer, amarilla, 42
19988;Jordan;Long;344;Montaña: 100, plateada, 38
19989;Ethan;Thompson;390;Carretera: 550 para mujer, amarilla, 48
19989;Ethan;Thompson;350;Montaña: 100, negra, 44
19990;Peter;Rai;598;Montaña: 500, negra, 44
19991;Jacob;Thomas;599;Montaña: 500, negra, 48
19992;Stephanie;Hill;595;Montaña: 500, plateada, 52
19993;Nathan;Russell;382;Carretera: 550 para mujer, amarilla, 38
19994;Madeline;King;597;Montaña: 500, negra, 42
19995;Jordyn;Gonzales;591;Montaña: 500, plateada, 40
19997;Beth;Gill;348;Montaña: 100, negra, 38
19997;Beth;Gill;353;Montaña: 200, plateada, 38
19998;Laura;Liu;388;Carretera: 550 para mujer, amarilla, 44
19999;Danielle;Brooks;388;Carretera: 550 para mujer, amarilla, 44
20000;Elijah;Diaz;386;Carretera: 550 para mujer, amarilla, 42
20000;Elijah;Diaz;350;Montaña: 100, negra, 44
20001;Jordan;Hill;386;Carretera: 550 para mujer, amarilla, 42
20002;Elizabeth;White;600;Montaña: 500, negra, 52
20003;Dalton;Gonzalez;593;Montaña: 500, plateada, 44
20004;Kaitlin;Perez;596;Montaña: 500, negra, 40
